sales_date;order_id;customer_name;product_name;category;price;quantity;discount;total;shipping_fee;total_sales;status;shipping_address
2025-12-14;ORD00188;Customer_2390;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 159, Jakarta Selatan
2025-02-26;ORD00189;Customer_248;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 121, Jakarta Pusat
2025-02-25;ORD00190;Customer_622;Kasur;Kamar Tidur;5500000;2;0;11000000;50000;11050000;completed;Kelurahan 178, Bekasi
2025-07-08;ORD00191;Customer_2370;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 178, Jakarta Pusat
2025-10-08;ORD00192;Customer_1349;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;refund;Kelurahan 143, Jakarta Barat
2025-11-29;ORD00193;Customer_2472;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 54, Jakarta Utara
2025-01-02;ORD00194;Customer_2436;Kursi Bar;Ruang Makan;1295000;3;0;3885000;50000;3935000;completed;Kelurahan 43, Bogor
2025-03-13;ORD00195;Customer_1237;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 166, Tangerang
2025-12-12;ORD00196;Customer_403;Kitchen Set;Dapur;9500000;2;0,1;17100000;50000;17150000;completed;Kelurahan 182, Depok
2025-05-07;ORD00197;Customer_2691;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 189, Jakarta Pusat
2025-06-25;ORD00198;Customer_146;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 7, Bekasi
2025-07-09;ORD00199;Customer_867;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;completed;Kelurahan 65, Tangerang
2025-07-18;ORD00200;Customer_2104;Rak Buku;Penyimpanan;1100000;3;0;3300000;60000;3360000;refund;Kelurahan 118, Tangerang Selatan
2025-08-10;ORD00201;Customer_1149;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 161, Tangerang
2025-09-08;ORD00202;Customer_3019;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;completed;Kelurahan 191, Bogor
2025-04-03;ORD00203;Customer_1983;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 52, Jakarta Utara
2025-06-19;ORD00204;Customer_1539;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 69, Depok
2025-06-10;ORD00205;Customer_579;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 64, Tangerang Selatan
2025-09-29;ORD00206;Customer_3250;Meja;Ruang Kerja;1250000;1;0;1250000;50000;1300000;completed;Kelurahan 86, Bogor
2025-06-14;ORD00207;Customer_1030;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 113, Jakarta Utara
2025-11-15;ORD00208;Customer_2306;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 51, Tangerang Selatan
2025-03-06;ORD00209;Customer_2884;Bufet;Ruang Tamu;3250000;1;0;3250000;50000;3300000;completed;Kelurahan 109, Depok
2025-01-18;ORD00210;Customer_1199;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 10, Jakarta Utara
2025-03-22;ORD00211;Customer_2924;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;refund;Kelurahan 117, Jakarta Pusat
2025-11-05;ORD00212;Customer_1784;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 137, Jakarta Pusat
2025-03-07;ORD00213;Customer_2334;Kasur;Kamar Tidur;5500000;3;0;16500000;50000;16550000;completed;Kelurahan 54, Depok
2025-05-25;ORD00214;Customer_2301;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 113, Jakarta Utara
2025-10-09;ORD00215;Customer_2168;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 159, Bogor
2025-08-24;ORD00216;Customer_2625;Rak Meja;Ruang Kerja;750000;1;0;750000;50000;800000;completed;Kelurahan 49, Bekasi
2025-08-03;ORD00217;Customer_1120;Meja Rias;Kamar Tidur;1750000;3;0;5250000;50000;5300000;completed;Kelurahan 45, Depok
2025-03-08;ORD00218;Customer_357;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 73, Tangerang Selatan
2025-10-02;ORD00219;Customer_559;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 15, Jakarta Selatan
2025-05-02;ORD00220;Customer_862;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 90, Jakarta Utara
2025-11-19;ORD00221;Customer_2497;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;cancelled;Kelurahan 120, Jakarta Timur
2025-07-09;ORD00222;Customer_3134;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 100, Jakarta Barat
2025-10-04;ORD00223;Customer_2990;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 158, Tangerang Selatan
2025-08-09;ORD00224;Customer_1870;Sofa;Ruang Tamu;4500000;3;0;13500000;60000;13560000;completed;Kelurahan 42, Jakarta Timur
2025-09-02;ORD00225;Customer_2335;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 181, Jakarta Barat
2025-06-04;ORD00226;Customer_2220;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 126, Tangerang
2025-08-04;ORD00227;Customer_1682;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 152, Jakarta Barat
2025-12-19;ORD00228;Customer_2964;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 4, Jakarta Pusat
2025-08-30;ORD00229;Customer_1502;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 94, Tangerang
2025-07-05;ORD00230;Customer_1800;Lemari Dapur;Dapur;1850000;1;0;1850000;50000;1900000;completed;Kelurahan 193, Bogor
2025-04-13;ORD00231;Customer_1829;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 169, Jakarta Timur
2025-03-14;ORD00232;Customer_1550;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 152, Jakarta Selatan
2025-05-12;ORD00233;Customer_2396;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 49, Tangerang Selatan
2025-09-03;ORD00234;Customer_1289;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 39, Tangerang Selatan
2025-03-19;ORD00235;Customer_2785;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 93, Jakarta Pusat
2025-11-04;ORD00236;Customer_1363;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 185, Jakarta Utara
2025-06-20;ORD00237;Customer_2819;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 193, Jakarta Barat
2025-04-27;ORD00238;Customer_3270;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 146, Jakarta Pusat
2025-06-30;ORD00239;Customer_2224;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 56, Jakarta Pusat
2025-04-08;ORD00240;Customer_931;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;50000;4800000;completed;Kelurahan 153, Bogor
2025-05-29;ORD00241;Customer_1162;Kasur;Kamar Tidur;5500000;3;0;16500000;50000;16550000;completed;Kelurahan 10, Bogor
2025-06-26;ORD00242;Customer_911;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 24, Tangerang
2025-07-13;ORD00243;Customer_766;Lemari Dapur;Dapur;1850000;3;0;5550000;50000;5600000;completed;Kelurahan 133, Depok
2025-07-29;ORD00244;Customer_547;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;refund;Kelurahan 74, Jakarta Utara
2025-08-11;ORD00245;Customer_1000;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 38, Bogor
2025-05-24;ORD00246;Customer_2768;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 14, Jakarta Utara
2025-10-06;ORD00247;Customer_1172;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;completed;Kelurahan 52, Tangerang
2025-11-25;ORD00248;Customer_336;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;50000;2000000;completed;Kelurahan 145, Bogor
2025-01-22;ORD00249;Customer_3374;Lemari Dapur;Dapur;1850000;3;0;5550000;50000;5600000;completed;Kelurahan 153, Bekasi
2025-10-05;ORD00250;Customer_2368;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 165, Jakarta Pusat
2025-10-29;ORD00251;Customer_211;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 45, Jakarta Timur
2025-01-03;ORD00252;Customer_5;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 129, Depok
2025-05-09;ORD00253;Customer_343;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 146, Tangerang Selatan
2025-03-20;ORD00254;Customer_1845;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 40, Tangerang Selatan
2025-12-01;ORD00255;Customer_2989;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;refund;Kelurahan 57, Jakarta Utara
2025-09-02;ORD00256;Customer_3436;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 54, Jakarta Barat
2025-08-28;ORD00257;Customer_1191;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 141, Jakarta Timur
2025-12-21;ORD00258;Customer_2979;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 102, Tangerang
2025-08-10;ORD00259;Customer_3239;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;50000;3650000;completed;Kelurahan 123, Bogor
2025-12-30;ORD00260;Customer_1124;Rak Buku;Penyimpanan;1100000;2;0;2200000;50000;2250000;completed;Kelurahan 46, Bekasi
2025-04-08;ORD00261;Customer_1428;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;50000;1850000;completed;Kelurahan 99, Depok
2025-12-01;ORD00262;Customer_3333;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 11, Jakarta Utara
2025-03-04;ORD00263;Customer_1820;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;refund;Kelurahan 85, Jakarta Pusat
2025-06-19;ORD00264;Customer_2336;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 156, Jakarta Selatan
2025-05-06;ORD00265;Customer_1245;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 156, Tangerang
2025-05-27;ORD00266;Customer_3228;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 114, Jakarta Pusat
2025-12-16;ORD00267;Customer_3237;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 27, Jakarta Utara
2025-05-10;ORD00268;Customer_3051;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;cancelled;Kelurahan 12, Jakarta Barat
2025-08-11;ORD00269;Customer_1318;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 29, Jakarta Selatan
2025-01-22;ORD00270;Customer_3141;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;completed;Kelurahan 141, Jakarta Utara
2025-05-23;ORD00271;Customer_536;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 10, Tangerang
2025-01-08;ORD00272;Customer_3064;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;completed;Kelurahan 122, Depok
2025-05-18;ORD00273;Customer_1411;Kursi;Ruang Makan;650000;1;0;650000;50000;700000;completed;Kelurahan 191, Bekasi
2025-12-13;ORD00274;Customer_1533;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 34, Jakarta Selatan
2025-12-19;ORD00275;Customer_1794;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 194, Tangerang
2025-06-25;ORD00276;Customer_2432;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;60000;3560000;completed;Kelurahan 37, Tangerang
2025-09-28;ORD00277;Customer_2493;Meja Makan;Ruang Makan;3200000;1;0;3200000;50000;3250000;completed;Kelurahan 41, Bekasi
2025-08-03;ORD00278;Customer_1502;Lemari Dapur;Dapur;1850000;1;0;1850000;50000;1900000;completed;Kelurahan 78, Depok
2025-06-09;ORD00279;Customer_8;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 158, Jakarta Barat
2025-09-22;ORD00280;Customer_2309;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 124, Jakarta Selatan
2025-07-23;ORD00281;Customer_1216;Rak Buku;Penyimpanan;1100000;2;0;2200000;50000;2250000;completed;Kelurahan 196, Depok
2025-01-12;ORD00282;Customer_2137;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 180, Tangerang Selatan
2025-08-02;ORD00283;Customer_1678;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;refund;Kelurahan 69, Bogor
2025-04-07;ORD00284;Customer_1913;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;60000;5560000;completed;Kelurahan 93, Jakarta Selatan
2025-01-25;ORD00285;Customer_762;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;refund;Kelurahan 60, Tangerang
2025-03-30;ORD00286;Customer_1018;Bufet;Ruang Tamu;3250000;3;0;9750000;50000;9800000;completed;Kelurahan 177, Bekasi
2025-05-29;ORD00287;Customer_679;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 109, Jakarta Utara
2025-02-18;ORD00288;Customer_3460;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 69, Jakarta Selatan
2025-11-20;ORD00289;Customer_3140;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 98, Bekasi
2025-04-08;ORD00290;Customer_2461;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 114, Jakarta Timur
2025-07-02;ORD00291;Customer_2116;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;cancelled;Kelurahan 173, Bekasi
2025-09-08;ORD00292;Customer_1995;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 199, Jakarta Timur
2025-11-26;ORD00293;Customer_2453;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 200, Jakarta Selatan
2025-07-27;ORD00294;Customer_3347;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 185, Tangerang Selatan
2025-07-14;ORD00295;Customer_2078;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 86, Jakarta Timur
2025-07-06;ORD00296;Customer_897;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 150, Jakarta Selatan
2025-11-28;ORD00297;Customer_1306;Kasur;Kamar Tidur;5500000;2;0;11000000;50000;11050000;completed;Kelurahan 11, Depok
2025-03-28;ORD00298;Customer_3204;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 38, Jakarta Selatan
2025-04-22;ORD00299;Customer_504;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 25, Jakarta Selatan
2025-04-08;ORD00300;Customer_3339;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 180, Jakarta Timur
2025-06-22;ORD00301;Customer_1721;Meja Makan;Ruang Makan;3200000;2;0;6400000;50000;6450000;completed;Kelurahan 143, Bekasi
2025-02-02;ORD00302;Customer_277;Lemari Baju;Kamar Tidur;3500000;3;0,1;9450000;60000;9510000;completed;Kelurahan 54, Jakarta Utara
2025-02-18;ORD00303;Customer_164;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 60, Jakarta Barat
2025-12-14;ORD00304;Customer_165;Meja;Ruang Kerja;1250000;3;0;3750000;50000;3800000;completed;Kelurahan 90, Bekasi
2025-09-01;ORD00305;Customer_1685;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 57, Jakarta Utara
2025-08-12;ORD00306;Customer_432;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 41, Tangerang
2025-05-03;ORD00307;Customer_2135;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 194, Jakarta Selatan
2025-03-16;ORD00308;Customer_3165;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 78, Jakarta Pusat
2025-10-26;ORD00309;Customer_554;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 56, Jakarta Utara
2025-04-20;ORD00310;Customer_2052;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;cancelled;Kelurahan 33, Jakarta Utara
2025-02-20;ORD00311;Customer_2070;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;refund;Kelurahan 144, Jakarta Timur
2025-11-01;ORD00312;Customer_3443;Rak Sepatu;Penyimpanan;650000;1;0;650000;50000;700000;completed;Kelurahan 103, Bogor
2025-10-22;ORD00313;Customer_683;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 197, Jakarta Selatan
2025-07-26;ORD00314;Customer_192;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 84, Depok
2025-01-20;ORD00315;Customer_2468;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 101, Jakarta Pusat
2025-10-19;ORD00316;Customer_391;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 169, Bekasi
2025-06-08;ORD00317;Customer_1482;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 15, Bogor
2025-10-07;ORD00318;Customer_536;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 72, Jakarta Utara
2025-05-03;ORD00319;Customer_2266;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;completed;Kelurahan 61, Bogor
2025-06-20;ORD00320;Customer_1589;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 137, Bekasi
2025-01-27;ORD00321;Customer_2286;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 92, Jakarta Selatan
2025-07-24;ORD00322;Customer_2165;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 35, Jakarta Barat
2025-05-25;ORD00323;Customer_2882;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;50000;2800000;completed;Kelurahan 172, Bogor
2025-05-13;ORD00324;Customer_2943;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 38, Jakarta Selatan
2025-08-18;ORD00325;Customer_828;Meja Makan;Ruang Makan;3200000;3;0;9600000;50000;9650000;completed;Kelurahan 96, Bogor
2025-02-08;ORD00326;Customer_3359;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 134, Bekasi
2025-09-20;ORD00327;Customer_901;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 88, Jakarta Timur
2025-04-19;ORD00328;Customer_993;Lemari TV;Ruang Tamu;2300000;1;0;2300000;50000;2350000;completed;Kelurahan 44, Bogor
2025-08-07;ORD00329;Customer_2160;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;completed;Kelurahan 17, Depok
2025-03-14;ORD00330;Customer_2433;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 36, Jakarta Selatan
2025-09-28;ORD00331;Customer_1386;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 84, Tangerang Selatan
2025-05-22;ORD00332;Customer_2558;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 67, Tangerang
2025-04-04;ORD00333;Customer_2481;Lemari Baju;Kamar Tidur;3500000;3;0,1;9450000;50000;9500000;completed;Kelurahan 64, Bogor
2025-11-15;ORD00334;Customer_1249;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 197, Tangerang Selatan
2025-04-03;ORD00335;Customer_607;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 86, Jakarta Selatan
2025-01-06;ORD00336;Customer_1371;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 23, Depok
2025-09-02;ORD00337;Customer_1003;Meja;Ruang Kerja;1250000;3;0;3750000;50000;3800000;completed;Kelurahan 161, Bekasi
2025-03-03;ORD00338;Customer_3223;Lemari Baju;Kamar Tidur;3500000;3;0,1;9450000;60000;9510000;completed;Kelurahan 75, Jakarta Barat
2025-02-10;ORD00339;Customer_2705;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 150, Jakarta Timur
2025-07-16;ORD00340;Customer_3410;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 20, Depok
2025-03-12;ORD00341;Customer_564;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 164, Jakarta Barat
2025-01-25;ORD00342;Customer_2051;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 43, Tangerang
2025-04-25;ORD00343;Customer_637;Sofa;Ruang Tamu;4500000;3;0;13500000;50000;13550000;completed;Kelurahan 24, Depok
2025-07-13;ORD00344;Customer_1038;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 29, Jakarta Selatan
2025-11-18;ORD00345;Customer_1326;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;completed;Kelurahan 50, Jakarta Timur
2025-02-17;ORD00346;Customer_3100;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 12, Jakarta Barat
2025-12-03;ORD00347;Customer_586;Rak Buku;Penyimpanan;1100000;3;0;3300000;60000;3360000;completed;Kelurahan 99, Jakarta Selatan
2025-11-11;ORD00348;Customer_3016;Sofa;Ruang Tamu;4500000;3;0,1;12150000;60000;12210000;completed;Kelurahan 194, Tangerang
2025-04-29;ORD00349;Customer_2811;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 180, Jakarta Timur
2025-01-22;ORD00350;Customer_1845;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 9, Tangerang
2025-03-01;ORD00351;Customer_3342;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 147, Jakarta Selatan
2025-09-03;ORD00352;Customer_1775;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 190, Jakarta Timur
2025-10-24;ORD00353;Customer_3171;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 152, Tangerang Selatan
2025-07-01;ORD00354;Customer_2283;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 185, Jakarta Barat
2025-09-11;ORD00355;Customer_1638;Meja Makan;Ruang Makan;3200000;1;0;3200000;50000;3250000;completed;Kelurahan 190, Bogor
2025-10-08;ORD00356;Customer_3100;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 166, Tangerang
2025-11-17;ORD00357;Customer_1107;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 80, Tangerang
